ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
48545,E85,Lenny's Gas N Wash,8810 W 191 St,,Mokena,IL,60448,,708-479-1300,E,,Public,24 hours daily,A D M V Cash Wright_Exp,,,,,,,,,,200-8,41.5440159,-87.8320958,11/2/17,11/02/2017 12:26:09 PM +0000,P,,,2/16/12,,,,FALSE,"(41.5440159, -87.8320958)"
48847,ELEC,The RDI Group,1025 W Thorndale Ave,,Itasca,IL,60143,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,41.983917,-88.028338,12/5/17,12/05/2017 02:14:43 AM +0000,,,,,,,,,"(41.983917, -88.028338)"
48930,E85,Harvey's Corner BP,18300 S Cicero Ave,,Country Club Hills,IL,60478,,708-206-0715,E,,Public,"6am-11pm M-Th, 6am-12am F-Sat, 7am-11pm Sun",A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,41.5568401,-87.733848,11/2/17,11/02/2017 12:26:06 PM +0000,P,,,1/15/11,,,,FALSE,"(41.5568401, -87.733848)"
48931,E85,Thorntons #122,2310 York Rd,,Elk Grove Village,IL,60007,,847-238-0106,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.993051,-87.940545,4/6/17,04/06/2017 09:29:49 AM +0000,P,,,1/15/11,,,,FALSE,"(41.993051, -87.940545)"
48932,E85,Thorntons #119,2265 W Algonquin,,Lake in the Hills,IL,60102,,847-458-0470,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-9,42.1551733,-88.3367217,4/6/17,04/06/2017 09:16:49 AM +0000,P,,,1/15/11,,,,TRUE,"(42.1551733, -88.3367217)"
48933,E85,Thorntons #139,418 S Lincolnway St,,North Aurora,IL,60542,,630-906-1114,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.789461,-88.322353,4/6/17,04/06/2017 09:16:50 AM +0000,P,,,8/15/11,,,,TRUE,"(41.789461, -88.322353)"
48934,E85,BP,4111 N Manheim,,Schiller Park,IL,60176,,847-678-5480,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,41.9535028,-87.8852448,11/2/17,11/02/2017 12:30:03 PM +0000,P,,,1/15/10,,,,FALSE,"(41.9535028, -87.8852448)"
48935,E85,Shell,8400 McCormick Blvd,,Skokie,IL,60076,,847-568-1505,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,42.0339717,-87.7112409,11/2/17,11/02/2017 12:37:39 PM +0000,P,,,1/15/11,,,,FALSE,"(42.0339717, -87.7112409)"
49170,ELEC,Court Street Ford,558 William Latham Sr Dr,,Bourbonnais,IL,60914,,815-939-9600,E,,Public,Dealership business hours,,,,,,1,,,,,200-8,41.161794,-87.885165,11/2/16,10/05/2017 12:20:00 PM +0000,P,,,10/26/16,,,,,"(41.161794, -87.885165)"
49307,E85,Thorntons #19,1118 W Touhy Ave,,Park Ridge,IL,60068,,847-692-5559,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.0110655,-87.839806,4/6/17,04/06/2017 09:32:15 AM +0000,P,,,12/15/16,,,,TRUE,"(42.0110655, -87.839806)"
49660,ELEC,Lang's Auto Service,4947 Main St,Station is located behind the building,Downers Grove,IL,60515,,630-968-4626,E,,Public - Call ahead,24 hours daily; limited access from 7am-5pm M-F,,,,,,2,,,,,200-8,41.7967276,-88.0101322,11/2/17,11/02/2017 12:29:30 PM +0000,P,,,11/8/12,,,,,"(41.7967276, -88.0101322)"
49661,ELEC,CRESCENT LOT,505 Crescent Blvd,GLEN ELLYN; Located in the SE corner of the parking lot at Glenwood and Crescent,Glen Ellyn,IL,60137,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.876297,-88.0673904,12/5/17,12/05/2017 04:33:08 AM +0000,,,,,,,,,"(41.876297, -88.0673904)"
50078,ELEC,Prairie Trail School,13600 W Wadsworth Rd,,Wadsworth,IL,60083,,847-623-4333,E,,Public,24 hours daily,,,,,,1,,,,,200-9,42.4334957,-87.8964495,11/2/16,01/17/2017 07:23:54 PM +0000,P,,,11/27/12,,,,,"(42.4334957, -87.8964495)"
50116,E85,Thorntons #40,250 E Roosevelt Rd,,Villa Park,IL,60181,,630-834-0093,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.8610218,-87.9710546,4/6/17,04/06/2017 09:15:18 AM +0000,P,,,6/15/12,,,,FALSE,"(41.8610218, -87.9710546)"
50163,ELEC,SEARS - Corporate Headquarters (Hoffman Estates),3333 Beverly Rd,,Hoffman Estates,IL,60192,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,42.078494,-88.213429,12/5/17,12/05/2017 02:08:53 AM +0000,,,,,,,,,"(42.078494, -88.213429)"
50465,ELEC,KOHLS,2910 Finley Rd,066DOWNERSGROVE; EV Charging for Kohl's Customers Only - 4 hour Max,Downers Grove,IL,60515,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8361992,-88.0262566,12/5/17,12/05/2017 04:33:23 AM +0000,,,,,,,,,"(41.8361992, -88.0262566)"
50466,ELEC,CARCHARGING,9595 Grand Ave,WALGREENS #6462; Charging station is located on the right side of the store entrance.,Franklin Park,IL,60131,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9291954,-87.8643341,12/5/17,12/05/2017 04:41:41 AM +0000,,,,,,,,,"(41.9291954, -87.8643341)"
50467,ELEC,Libertyville Mitsubishi,1119 S Milwaukee Ave,Located on north side of the building,Libertyville,IL,60048,,847-816-6660,E,,Public,Dealership business hours; for customer use only,,,,,,2,,,,,200-8,42.2675387,-87.9510266,11/2/16,01/17/2017 06:51:10 PM +0000,P,,,12/15/12,,,,,"(42.2675387, -87.9510266)"
50471,ELEC,INTERPARK,30 W Monroe St,INLAND STEEL; Enterance on Dearborn with valet parking.,Chicago,IL,60603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880724,-87.6291006,12/5/17,12/05/2017 04:32:48 AM +0000,,,,,,,,,"(41.880724, -87.6291006)"
50472,ELEC,640 N. LASALLE,640 N La Salle Dr,640 N LASALLE; Located lower level with entrance on Ontario St. between LaSalle and Wells,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8936163,-87.6326862,12/5/17,12/05/2017 04:32:33 AM +0000,,,,,,,,,"(41.8936163, -87.6326862)"
50475,ELEC,HARPER COLLEGE,1200 W Algonquin Rd,LOT 14 UNIT 1-2; Located in parking lot 14 #1 and #2 on the NW corner near the Wojcik Conference Center,Palatine,IL,60067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0825418,-88.0740989,12/5/17,12/05/2017 04:33:17 AM +0000,,,,,,,,,"(42.0825418, -88.0740989)"
50477,ELEC,TRITON,2000 5th Ave,"TRITON BLDG ETRITON BLDG RCTRITON BLDG BTRITON BLDG TBUILDING M; -",River Grove,IL,60171,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.9144,-87.840242,12/5/17,12/05/2017 04:33:25 AM +0000,,,,,,,,,"(41.9144, -87.840242)"
50478,ELEC,KOHLS,7500 W 191st St,1182TINLEY PARK; EV Charging for Kohl's Customers Only - 4 hour Max,Tinley Park,IL,60477,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.5500988,-87.7977326,12/5/17,12/05/2017 04:33:27 AM +0000,,,,,,,,,"(41.5500988, -87.7977326)"
50479,ELEC,KOHLS,235 N Milwaukee Ave,112VERNON HILLS; EV Charging for Kohl's Customers Only - 4 hour Max,Vernon Hills,IL,60061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.2313088,-87.940025,12/5/17,12/05/2017 04:33:23 AM +0000,,,,,,,,,"(42.2313088, -87.940025)"
50487,LPG,Menards,369 E Route 173,,Antioch,IL,60002,,847-395-0147,E,,Public,"6:30am-9pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,42.468373,-88.068651,11/2/16,12/01/2017 09:06:34 AM +0000,P,,,,,,TRUE,,"(42.468373, -88.068651)"
50488,LPG,Menards,1260 Christine Dr,,Bradley,IL,60915,,815-936-1820,E,,Public,"6:30am-9pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.1615366,-87.8452441,11/2/16,12/01/2017 09:06:22 AM +0000,P,,,,,,TRUE,,"(41.1615366, -87.8452441)"
50489,LPG,Menards,9140 S Harlem Ave,,Bridgeview,IL,60455,,708-233-6672,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.7253552,-87.8020919,11/2/16,12/01/2017 09:06:09 AM +0000,P,,,,,,TRUE,,"(41.7253552, -87.8020919)"
50491,LPG,Menards,17441 Weber Rd,,Crest Hill,IL,60403,,815-729-4414,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.5683305,-88.1189165,4/6/17,12/01/2017 09:06:11 AM +0000,P,,,,,,TRUE,,"(41.5683305, -88.1189165)"
50492,LPG,Menards,4701 W Cal Sag Rd,,Crestwood,IL,60445,,708-385-0392,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.6497633,-87.7347821,11/2/16,12/01/2017 09:06:32 AM +0000,P,,,,,,TRUE,,"(41.6497633, -87.7347821)"
50493,LPG,Menards,4850 Route 14,,Crystal Lake,IL,60014,,815-459-7080,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,42.229075,-88.2925509,11/2/16,12/01/2017 09:06:14 AM +0000,P,,,,,,TRUE,,"(42.229075, -88.2925509)"
50495,LPG,Menards,14975 Lincoln Ave,,Dolton,IL,60419,,708-868-0127,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.624425,-87.581771,11/2/16,12/01/2017 09:06:21 AM +0000,P,,,,,,TRUE,,"(41.624425, -87.581771)"
50497,LPG,Menards,1400 S US Highway 12,,Fox Lake,IL,60020,,847-973-3050,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,42.3639996,-88.171461,11/2/16,12/01/2017 09:06:25 AM +0000,P,,,,,,TRUE,,"(42.3639996, -88.171461)"
50498,LPG,Menards,2545 IL-26 S,,Freeport,IL,60132,,815-235-0010,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,GPS,42.262789,-89.629456,11/2/16,12/01/2017 09:05:58 AM +0000,P,,,,,,TRUE,,"(42.262789, -89.629456)"
50500,LPG,Menards,6100 East Ave,,Hodgkins,IL,60525,,708-579-3425,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.7785847,-87.8594096,11/2/16,12/01/2017 09:06:26 AM +0000,P,,,,,,TRUE,,"(41.7785847, -87.8594096)"
50501,LPG,Menards,2524 W Jefferson St,,Joliet,IL,60435,,815-744-5824,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.5192912,-88.1454178,3/3/17,12/01/2017 09:06:36 AM +0000,P,,,,,,TRUE,,"(41.5192912, -88.1454178)"
50504,LPG,Menards,3215 W North Ave,,Melrose Park,IL,60160,,708-450-9924,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.9083037,-87.8738873,4/6/17,12/01/2017 09:06:03 AM +0000,P,,,,,,TRUE,,"(41.9083037, -87.8738873)"
50505,LPG,Menards,500 Menard Dr,,Morris,IL,60450,,815-416-0219,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,GPS,41.388333,-88.427683,11/2/16,12/01/2017 09:06:39 AM +0000,P,,,,,,TRUE,,"(41.388333, -88.427683)"
50508,LPG,Menards,13441 S Route 59,,Plainfield,IL,60585,,815-577-3386,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.6388387,-88.200321,3/3/17,12/01/2017 09:06:01 AM +0000,P,,,,,,TRUE,,"(41.6388387, -88.200321)"
50513,LPG,Buttrey Rental Service,216 W Ogden Ave,,Westmont,IL,60559,,630-969-1191,E,,Public,"7am-5pm M-Sat, 8am-4pm Sun",A D M V Cash,,,,,,,,,,200-8,41.8102586,-87.9823987,11/2/17,11/02/2017 12:28:15 PM +0000,P,,,,,,FALSE,,"(41.8102586, -87.9823987)"
50514,LPG,Menards,1800 Marketview Dr,,Yorkville,IL,60560,,630-553-8601,E,,Public,"6:30am-10pm M-F, 6:30am-9pm Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.6648751,-88.4383536,11/2/16,12/01/2017 09:06:33 AM +0000,P,,,,,,TRUE,,"(41.6648751, -88.4383536)"
51046,E85,Thorntons #312,55 Skokie Valley Rd,,Highland Park,IL,60035,,847-831-0118,E,,Public,24 hours daily,Cash Checks A D M V FuelMan Voyager Wright_Exp,,,,,,,,,,200-8,42.153731,-87.801812,4/6/17,04/06/2017 09:13:42 AM +0000,P,,,11/15/11,,,,FALSE,"(42.153731, -87.801812)"
51175,E85,Meijer Gas #265,9202 S Western Ave,,Evergreen Park,IL,60805,,708-499-8100,E,,Public - Credit card after hours,7am-11pm daily,A D M V Cash Checks Voyager Wright_Exp,,,,,,,,,,200-8,41.725303,-87.6823386,7/6/17,07/06/2017 12:28:14 PM +0000,P,,,6/27/13,,,,FALSE,"(41.725303, -87.6823386)"
51176,E85,Meijer Gas #266,6050 US Highway 6,,Portage,IN,46368,,219-763-0329,E,,Public,24 hours daily,A D M V Cash Checks Voyager Wright_Exp,,,,,,,,,,200-8,41.5524539,-87.1812151,7/6/17,07/06/2017 12:28:27 PM +0000,P,,,5/16/13,,,,FALSE,"(41.5524539, -87.1812151)"
51268,ELEC,Moraine Valley Community College,9000 W College Pkwy,,Palos Hills,IL,60465,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,41.693022,-87.839537,12/5/17,12/05/2017 02:10:29 AM +0000,,,,,,,,,"(41.693022, -87.839537)"
51319,ELEC,Kwik Trip #462,1164 S Pine St,,Burlington,WI,53105,,262-767-8615,E,,Public,24 hours daily,,,,,1,,,,,,GPS,42.662464,-88.262022,4/6/17,04/06/2017 09:12:20 AM +0000,P,,,8/30/12,,,,,"(42.662464, -88.262022)"
51533,ELEC,Village of Addison,1 Friendship Plaza,,Addison,IL,60101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,41.9321258,-87.9920693,12/5/17,12/05/2017 02:14:18 AM +0000,,,,,,,,,"(41.9321258, -87.9920693)"
51627,E85,Road Ranger,7030 Huntley Rd,,Carpentersville,IL,60110,,847-428-5136,E,,Public,24 hours daily,A D M V Cash,,,,,,,,,,200-8,42.1242397,-88.3349086,11/2/17,11/02/2017 12:28:14 PM +0000,P,,,1/15/07,,,,FALSE,"(42.1242397, -88.3349086)"
51628,E85,Thorntons #115,800 Northwest Hwy,,Cary,IL,60013,,847-516-2210,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.2198219,-88.2607666,4/6/17,04/06/2017 09:18:58 AM +0000,P,,,2/15/17,,,,TRUE,"(42.2198219, -88.2607666)"
51632,E85,Thorntons #311,27905 W Highway 176,,Island Lake,IL,60042,,847-526-7568,E,,Public,24 hours daily,Cash A D M V FuelMan Voyager Wright_Exp FleetOne,,,,,,,,,,200-8,42.263377,-88.177454,4/6/17,04/06/2017 09:33:43 AM +0000,P,,,12/8/12,,,,TRUE,"(42.263377, -88.177454)"
51633,E85,Thorntons #116,1602 Essington Rd,,Joliet,IL,60435,,815-436-0633,E,,Public,24 hours daily,Cash A D M V FuelMan Voyager Wright_Exp Comdata FleetOne,,,,,,,,,,200-8,41.5515524,-88.1605993,4/6/17,04/06/2017 09:13:37 AM +0000,P,,,1/15/11,,,,FALSE,"(41.5515524, -88.1605993)"
51634,E85,Thorntons #124,15918 S Weber,,Lockport,IL,60441,,815-254-3573,E,,Public,24 hours daily,Cash A D M V FuelMan Voyager Wright_Exp Comdata FleetOne,,,,,,,,,,200-8,41.594833,-88.1227935,4/6/17,04/06/2017 09:33:41 AM +0000,P,,,1/15/11,,,,FALSE,"(41.594833, -88.1227935)"
51636,E85,Thorntons #113,9138 S Cicero Ave,,Oak lawn,IL,60453,,708-229-0708,E,,Public,24 hours daily,Cash A D M V FuelMan Voyager Wright_Exp Comdata FleetOne,,,,,,,,,,200-8,41.7260469,-87.7415574,4/6/17,04/06/2017 09:29:12 AM +0000,P,,,1/15/10,,,,TRUE,"(41.7260469, -87.7415574)"
51638,E85,Bucky's Express,1490 N Quentin Rd,,Palatine,IL,60067,,847-991-2955,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,42.1367758,-88.0633752,11/2/17,11/02/2017 12:28:15 PM +0000,P,,,4/15/12,,,,FALSE,"(42.1367758, -88.0633752)"
51641,E85,Thorntons #308,34225 N US 45,,Third Lake,IL,60030,,847-543-4808,E,,Public,24 hours daily,Cash A D M V FuelMan Voyager Wright_Exp FleetOne,,,,,,,,,,GPS,42.360194,-88.000508,4/6/17,04/06/2017 09:15:17 AM +0000,P,,,4/15/12,,,,FALSE,"(42.360194, -88.000508)"
51642,E85,Thorntons #121,2401 63rd St,,Woodridge,IL,60517,,630-271-0020,E,,Public,24 hours daily,Cash A D M V FuelMan Voyager Wright_Exp Comdata FleetOne,,,,,,,,,,200-8,41.7715477,-88.0420511,4/6/17,04/06/2017 09:17:16 AM +0000,P,,,1/15/11,,,,TRUE,"(41.7715477, -88.0420511)"
51803,ELEC,Intercontinental - Chicago Magnificent Mile,505 N Michigan Ave,,Chicago,IL,60611,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,41.8913113,-87.6240589,12/5/17,12/05/2017 02:14:39 AM +0000,,,,,,,,,"(41.8913113, -87.6240589)"
51975,ELEC,STRACK &VAN; TI,9599 W 133rd Ave,LINCOLN PLAZA,Cedar Lake,IN,46303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.3755772,-87.451816,12/5/17,12/05/2017 04:39:05 AM +0000,,,,,,,,,"(41.3755772, -87.451816)"
52203,CNG,Ozinga Energy - Des Plaines,200 Jarvis Ave,Off of Mt Prospect Rd just north of O'Hare International Airport,Des Plaines,IL,60018,,888-656-0141,E,,Public - Credit card at all times,24 hours daily; customers may set up a fuel account to pay for fuel; call 888-656-0141 to set up a fleet account,M V FuelMan Wright_Exp,,B,3600,,,,,,,200-8,42.012974,-87.924319,7/6/17,07/06/2017 12:26:50 PM +0000,P,,,9/15/14,,HD,,,"(42.012974, -87.924319)"
52204,CNG,Ozinga Energy - Gary,400 E Blaine St,I-80 / I-94 Exit 5 North 3 Miles,Gary,IN,46406,,888-656-0141,E,,Public - Credit card at all times,24 hours daily; customers may set up a fuel account to pay for fuel; call 888-656-0141 to set up a fleet account,M V FuelMan Wright_Exp,,B,3600,,,,,,,200-9,41.605515,-87.4276,7/6/17,07/06/2017 12:25:23 PM +0000,P,,,10/1/13,,HD,,,"(41.605515, -87.4276)"
52229,E85,Speedway #4250,885 E Touhy Ave,,Des Plaines,IL,60018,,847-827-5891,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.0088152,-87.901103,3/3/17,03/03/2017 01:49:17 PM +0000,P,,,1/15/16,,,,FALSE,"(42.0088152, -87.901103)"
52230,E85,Speedway #6917,417 S Lincolnway,,North Aurora,IL,60542,,630-892-2107,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.7895403,-88.3214156,3/3/17,03/03/2017 12:49:12 PM +0000,P,,,6/15/13,,,,FALSE,"(41.7895403, -88.3214156)"
52232,E85,Speedway #1020,10950 Broadway,,Crown Point,IN,46307,,219-663-4285,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,GPS,41.419153,-87.334567,3/3/17,03/03/2017 01:51:27 PM +0000,P,,,6/15/13,,,,FALSE,"(41.419153, -87.334567)"
52318,LPG,Menards,290 N Bolingbrook Dr,,Bolingbrook,IL,60440,,630-972-0377,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.7048133,-88.0662836,11/2/16,12/01/2017 09:06:30 AM +0000,P,,,,,,TRUE,,"(41.7048133, -88.0662836)"
52319,LPG,Menards,2333 S Cicero Ave,,Cicero,IL,60804,,708-780-0260,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.8473363,-87.7410061,11/2/16,12/01/2017 09:06:23 AM +0000,P,,,,,,TRUE,,"(41.8473363, -87.7410061)"
52320,LPG,Hicksgas,17742 Somonauk Rd,1.5 miles south of Route 38 and Somonauk Rd on the east side,DeKalb,IL,60115,,815-756-6349,E,,Public,8am-5pm M-F,D M V Cash Checks,,,,,,,,,,200-8,41.8892623,-88.6881976,11/2/17,11/02/2017 12:28:35 PM +0000,P,,,,,,FALSE,,"(41.8892623, -88.6881976)"
52321,LPG,Menards,7435 Barrington Rd,,Hanover Park,IL,60133,,630-213-8775,E,,Public,"6:30am-10pm M-Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,42.006413,-88.1419789,11/2/16,12/01/2017 09:06:24 AM +0000,P,,,,,,TRUE,,"(42.006413, -88.1419789)"
52485,CNG,Ozinga Energy - Lumber St,2242 S Lumber St,2 Blocks East of Cermak and Halsted.,Chicago,IL,60616,,888-656-0141,E,,Public - Credit card at all times,24 hours daily; customers may set up a fuel account to pay for fuel; call 888-656-0141 to set up a fleet account,M V FuelMan Wright_Exp,,B,3600,,,,,,,200-9,41.85173,-87.64294,7/6/17,07/06/2017 12:26:35 PM +0000,P,,,9/1/12,,HD,,,"(41.85173, -87.64294)"
52486,CNG,Ozinga Energy - Mokena Station,18825 Old LaGrange Rd,North of 191st on old LaGrange Rd,Mokena,IL,60448,,888-656-0141,E,,Public - Credit card at all times,24 hours daily; customers may set up a fuel account to pay for fuel; call 888-656-0141 to set up a fleet account,M V FuelMan Wright_Exp,,B,3600,,,,,,,200-8,41.548323,-87.850177,7/6/17,07/06/2017 12:27:10 PM +0000,P,,,4/15/13,,HD,,,"(41.548323, -87.850177)"
52628,LPG,Menards,2100 Lake Ave,,Woodstock,IL,60098,,815-206-4980,E,,Public,"6:30am-10pm M-F, 6:30am-9pm Sat, 8am-8pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,42.2917134,-88.4255238,11/2/16,12/01/2017 09:06:05 AM +0000,P,,,,,,TRUE,,"(42.2917134, -88.4255238)"
52706,E85,Family Express - Hobart,4717 W 61st Ave,,Hobart,IN,46342,,219-947-0215,E,,Public,4am-12am daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,41.5067406,-87.3135346,7/6/17,07/06/2017 12:24:23 PM +0000,P,,,8/15/11,,,,FALSE,"(41.5067406, -87.3135346)"
53088,ELEC,FVRC UNIT 1,910 N Gary Ave,"CAROL STREAM PK; M-FR 4:30am-11pm, FRI 4:30am-10pm, SAT 5:30am-8pm, SUN 6:30am-7pm",Carol Stream,IL,60188,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9280054,-88.1218468,12/5/17,12/05/2017 04:28:30 AM +0000,,,,,,,,,"(41.9280054, -88.1218468)"
53338,E85,Speedway #7459,2850 Skokie Hwy,,North Chicago,IL,60064,,847-473-4411,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.3073517,-87.8769917,3/3/17,03/03/2017 12:46:50 PM +0000,P,,,10/1/13,,,,FALSE,"(42.3073517, -87.8769917)"
53412,ELEC,ABT ELECTRONICS,1200 Milwaukee Ave,ABT #1; Front of store next to handicap parking,Glenview,IL,60025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0789033,-87.8631672,12/5/17,12/05/2017 04:27:39 AM +0000,,,,,,,,,"(42.0789033, -87.8631672)"
53414,ELEC,NIPSCO,20 Joseph St,JOSEPH STREET,Crown Point,IN,46307,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.4172613,-87.3532486,12/5/17,12/05/2017 04:28:20 AM +0000,,,,,,,,,"(41.4172613, -87.3532486)"
53416,ELEC,NIPSCO,1313 167th St,HAMMOND OPS; Located on South side of Nipsco near the security guard house.,Hammond,IN,46320,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.5924998,-87.4966647,12/5/17,12/05/2017 04:28:20 AM +0000,,,,,,,,,"(41.5924998, -87.4966647)"
53417,ELEC,NIPSCO,22 S. State Rd. 49,VALPARAISO OPS; -,Valparaiso,IN,46383,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.4315549,-87.0283042,12/5/17,12/05/2017 04:28:28 AM +0000,,,,,,,,,"(41.4315549, -87.0283042)"
53663,E85,Village of Downers Grove,5101 Walnut Ave,Walnut Ave and Curtis St.,Downers Grove,IL,60515,,630-434-5460,E,,Private - Government only,,,,,,,,,,,,GPS,41.79347,-88.0517,11/2/17,11/02/2017 12:27:29 PM +0000,LG,,,1/1/01,,,,FALSE,"(41.79347, -88.0517)"
